page,pageRow,drugName,company,drugCode,formPay,classEffect,kind,substituteEtc,componentCode,sourcePdf,sourcePrintedAt
37,22,하나염산날부핀주10밀리그람_(10mg하나제약(주),,657802531,주사약품 급여,진통， 소,전문,,198930BIJ,약품기본정보.pdf,2026-06-26
37,23,하나염산날부핀주10mg,하나제약,G00700291,주사약품 삭제,진통， 소,전문,,198901BIJ,약품기본정보.pdf,2026-06-26
37,24,하나염산케타민주사,하나제약,C00700451,주사약품 삭제,전신마취제,전문,,179502BIJ,약품기본정보.pdf,2026-06-26
37,25,하나염산케타민주사(수출명:하나케하나제약(주),,657802690,주사약품비급여,전신마취제,전문,,179502BIJ,약품기본정보.pdf,2026-06-26
37,26,하나페노바르비탈정_(30mg/1정),하나제약(주),657802870,내복약품 급여,최면진정제,전문,,211701ATB,약품기본정보.pdf,2026-06-26
38,1,하나페노바르비탈정30mg,하나제약,G00500021,내복약품 삭제,최면진정제,전문,가능,211701ATB,약품기본정보.pdf,2026-06-26
38,2,하디코프정,광동제약(주),641803410,내복약품비급여,진통， 소,전문,,433000ATB,약품기본정보.pdf,2026-06-26
38,3,하디코프정,광동제약,G04600051,내복약품 삭제,진통， 소,전문,,433000ATB,약품기본정보.pdf,2026-06-26
38,4,하디콜나이트정,광동제약(주),641803420,내복약품비급여,진통， 소,전문,,433100ATB,약품기본정보.pdf,2026-06-26
38,5,하디콜나이트정,광동제약,G04600041,내복약품 삭제,진통， 소,전문,,433100ATB,약품기본정보.pdf,2026-06-26
38,6,하디콜정,광동제약(주),641803440,내복약품비급여,진통， 소,전문,,451100ATB,약품기본정보.pdf,2026-06-26
38,7,하디콜정,광동제약,G04600061,내복약품 삭제,진통， 소,전문,,451100ATB,약품기본정보.pdf,2026-06-26
38,8,하디콜플러스정,광동제약,G04600071,내복약품 삭제,진통， 소,전문,,450200ATB,약품기본정보.pdf,2026-06-26
38,9,하디펜연질캡슐,알앤피코리아,G09000051,내복약품 삭제,진통， 소,전문,,456200ACS,약품기본정보.pdf,2026-06-26
38,10,한국넬슨브롬화수소산덱스트로메토한국넬슨제약,,G08900011,내복약품 삭제,진해거담제,전문,,142601ATB,약품기본정보.pdf,2026-06-26
38,14,한림 알프라졸람정 0.25mg(구:한림한림제약,,G12700101,내복약품 삭제,정신신경용제,전문,가능,105502ATB,약품기본정보.pdf,2026-06-26
38,15,한림 알프라졸람정 0.4mg(구:한림한림제약,,G12700111,내복약품비급여,정신신경용제,전문,,105504ATB,약품기본정보.pdf,2026-06-26
38,16,한림 알프라졸람정 0.5mg(구:한림한림제약,,G12700121,내복약품 삭제,정신신경용제,전문,,105505ATB,약품기본정보.pdf,2026-06-26
38,17,한림 알프라졸람정 0.8mg(구:한림한림제약,,G12700131,내복약품비급여,정신신경용제,전문,,105506ATB,약품기본정보.pdf,2026-06-26
38,18,한림 알프라졸람정 1mg(구:한림알프한림제약,,G12700141,내복약품비급여,정신신경용제,전문,,105501ATB,약품기본정보.pdf,2026-06-26
38,19,한림알프라졸람정0.25밀리그램_(0,한림제약(주),645302630,내복약품 급여,정신신경용제,전문,가능,105502ATB,약품기본정보.pdf,2026-06-26
38,20,한림알프라졸람정0.5밀리그람,한림제약(주),645303750,내복약품비급여,정신신경용제,전문,,105505ATB,약품기본정보.pdf,2026-06-26
38,21,한림알프라졸람정0.5밀리그램_(0.5한림제약(주),,645303420,내복약품 급여,정신신경용제,전문,가능,105505ATB,약품기본정보.pdf,2026-06-26
38,22,한림알프라졸람정0.5mg,한림제약,C03800271,내복약품 삭제,정신신경용제,전문,가능,105505ATB,약품기본정보.pdf,2026-06-26
38,23,한불페노바르비탈정,한불제약(주),656202830,내복약품비급여,최면진정제,전문,,211701ATB,약품기본정보.pdf,2026-06-26
38,24,한불페노파르비탈정,한불제약,G16900011,내복약품비급여,최면진정제,전문,,211701ATB,약품기본정보.pdf,2026-06-26
38,25,한불펜터민정(염산펜터민),한불제약(주),656202840,내복약품비급여,자율신경제,전문,,552701ATB,약품기본정보.pdf,2026-06-26
38,26,한불펜터민캡슐(염산펜터민),한불제약(주),656202850,내복약품비급여,자율신경제,전문,,552701ACH,약품기본정보.pdf,2026-06-26
39,1,한샘디아제팜주사액,한샘제약,G14100031,주사약품 삭제,정신신경용제,전문,,B0066201,약품기본정보.pdf,2026-06-26
39,2,한샘펜타조신주사액,한샘제약,G14100021,주사약품 삭제,진통， 소,전문,,B0155501,약품기본정보.pdf,2026-06-26
39,3,한올디아제팜10MG주,한올제약,G07900021,주사약품 삭제,정신신경용제,전문,,B0066201,약품기본정보.pdf,2026-06-26
39,4,한올케타민염산염주_(0.11536g/2mL한올바이오파마(주,,655605662,주사약품 급여,전신마취제,전문,,179530BIJ,약품기본정보.pdf,2026-06-26
39,5,한올펜타조신주,한올제약,G07900041,주사약품 삭제,진통， 소,전문,,B0155501,약품기본정보.pdf,2026-06-26
39,6,할시온정0.125밀리그램(트리아졸람한국화이자제약(주,,648901230,내복약품 삭제,최면진정제,전문,가능,243501ATB,약품기본정보.pdf,2026-06-26
39,7,할시온정0.125mg,파마시아코리아,G11600061,내복약품 삭제,최면진정제,전문,,243501ATB,약품기본정보.pdf,2026-06-26
39,8,할시온정0.125mg,한국화이자,M00610011,내복약품 삭제,최면진정제,전문,가능,243501ATB,약품기본정보.pdf,2026-06-26
39,9,할시온정0.125mg,파마시아코리아,T00130011,내복약품 삭제,최면진정제,전문,,243501ATB,약품기본정보.pdf,2026-06-26
39,10,할시온정0.25밀리그램(트리아졸람한국화이자제약(주,,648901240,내복약품 삭제,최면진정제,전문,가능,243502ATB,약품기본정보.pdf,2026-06-26
39,11,할시온정0.25mg,파마시아코리아,G11600051,내복약품 삭제,최면진정제,전문,,243502ATB,약품기본정보.pdf,2026-06-26
39,12,할시온정0.25mg,한국화이자,M00610021,내복약품 삭제,최면진정제,전문,가능,243502ATB,약품기본정보.pdf,2026-06-26
39,13,할시온정0.25mg,파마시아코리아,T00130021,내복약품 삭제,최면진정제,전문,,243502ATB,약품기본정보.pdf,2026-06-26
39,14,호스피라프로포폴주 20밀리리터(프(주)유화메디칼,,680100070,주사약품 삭제,전신마취제,전문,,219803BIJ,약품기본정보.pdf,2026-06-26
39,15,호스피라프로포폴주(프로포폴),인비다코리아(주),674900160,주사약품비급여,전신마취제,전문,,219803BIJ,약품기본정보.pdf,2026-06-26
39,16,호스피라프로포폴주(프로포폴),인비다코리아(주),674900170,주사약품비급여,전신마취제,전문,,219804BIJ,약품기본정보.pdf,2026-06-26
39,17,홍익디아제팜정2mg,홍익제약,G08100011,내복약품 삭제,정신신경용제,전문,,142902ATB,약품기본정보.pdf,2026-06-26
39,18,홍익디아제팜정5mg,홍익제약,G08100021,내복약품 삭제,정신신경용제,전문,,142903ATB,약품기본정보.pdf,2026-06-26
39,19,환인클로나제팜정0.5밀리그램_(0.5환인제약(주),,657202690,내복약품 급여,항전간제,전문,가능,136401ATB,약품기본정보.pdf,2026-06-26
39,20,휴온스염산케타민주사,휴온스,C00700131,주사약품 삭제,전신마취제,전문,,179502BIJ,약품기본정보.pdf,2026-06-26
39,21,휴온스케타민염산염주사(수출명:KE(주)휴온스,,670605061,주사약품 삭제,전신마취제,전문,,179530BIJ,약품기본정보.pdf,2026-06-26
39,22,휴온스케타민염산염주사(수출명:KE(주)휴온스,,670603583,주사약품 급여,전신마취제,전문,,179533BIJ,약품기본정보.pdf,2026-06-26
39,23,휴온스케타민염산염주사(수출명:KE휴온스,,670603580,주사약품 삭제,전신마취제,전문,,179502BIJ,약품기본정보.pdf,2026-06-26
39,24,휴온스케타민염산염주사(수출명:KE(주)휴온스,,670605060,주사약품 삭제,전신마취제,전문,,179503BIJ,약품기본정보.pdf,2026-06-26
39,25,휴온스케타민염산염주사50밀리그램(주)휴온스,,670604340,주사약품 삭제,전신마취제,전문,,179504BIJ,약품기본정보.pdf,2026-06-26
39,26,휴온스케타민염산염주사50밀리그램(주)휴온스,,670604343,주사약품 급여,전신마취제,전문,,179532BIJ,약품기본정보.pdf,2026-06-26
40,1,휴터민세미정(펜터민염산염)_(18.7(주)휴온스,,670606670,내복약품비급여,자율신경제,전문,,552703ATB,약품기본정보.pdf,2026-06-26
40,2,휴터민정(펜터민염산염)_(37.5mg/,(주)휴온스,670603980,내복약품비급여,자율신경제,전문,,552701ATB,약품기본정보.pdf,2026-06-26
